DATE,HT_TRENDLINE,ADOSC,HT_DCPHASE,MAMA,T3
2018-06-05,120.1256,1576.2949,298.5460,121.9675,120.1532
2018-06-04,120.1404,1516.1239,279.5760,122.0009,120.4170
2018-06-01,120.1480,640.9004,260.0924,122.0350,120.6660
2018-05-31,120.1650,-1252.8461,239.6201,122.0591,120.8846
2018-05-30,120.1920,-3293.5938,212.5701,122.1076,121.0603
2018-05-29,120.1193,-2429.9022,198.2355,122.1173,121.1339
2018-05-25,120.1203,483.1678,178.5493,122.1718,121.1433
2018-05-24,120.0330,574.4764,165.6788,122.2055,120.9911
2018-05-23,119.9824,511.3473,155.5476,122.2092,120.7503
2018-05-22,120.0686,243.3989,138.4828,122.2147,120.4991
2018-05-21,120.2427,168.2140,105.4727,122.2164,120.2483
2018-05-18,120.3741,312.6036,88.8054,122.2220,120.0206
2018-05-17,120.4276,596.0884,63.7765,122.2293,119.8268
2018-05-16,120.2017,658.8094,33.0209,122.2347,119.6897
2018-05-15,119.8348,665.7253,2.1298,122.2305,119.6411
2018-05-14,119.2717,534.6919,-40.6508,122.2550,119.7048
2018-05-11,118.4816,654.7898,273.6908,122.2513,119.8415
2018-05-10,117.8935,802.8536,254.3981,122.2874,120.0897
2018-05-09,117.3872,986.3753,233.3020,122.3240,120.3518
2018-05-08,117.1116,1215.7895,219.1990,122.3609,120.6207
2018-05-07,116.9674,1506.4044,204.2538,122.3982,120.8894
2018-05-04,116.8765,1882.0396,188.2769,122.4358,121.1520
2018-05-03,116.7906,2382.0282,178.2725,122.4668,121.4082
2018-05-02,116.6853,2815.8828,174.6345,122.4841,121.6694
2018-05-01,116.5889,3250.6646,177.0294,122.5092,121.9312
2018-04-30,116.5097,3591.0945,178.7915,122.5689,122.1180
2018-04-27,116.4093,4259.1245,173.9685,122.5926,122.1319
2018-04-26,116.3284,4945.6146,168.2469,122.6314,121.9980
2018-04-25,116.2471,5524.6761,162.1410,122.6706,121.6294
2018-04-24,116.1522,5712.4539,155.9048,122.7198,120.9796
2018-04-23,115.9971,4902.0320,143.5291,122.7478,120.0230
2018-04-20,115.7377,1831.6603,131.1782,122.7745,118.8296
2018-04-19,115.3467,2048.6051,118.9554,122.7470,117.4839
2018-04-18,114.8753,2123.6689,112.8490,122.7192,116.1706
2018-04-17,114.4022,1835.2318,113.8722,122.6911,114.9494
2018-04-16,114.0574,722.3341,106.5932,122.6779,113.8632
2018-04-13,113.7630,-1632.0457,97.8859,122.6974,112.9054
2018-04-12,113.4935,-1835.9640,87.6498,122.7398,112.0460
2018-04-11,113.2245,-1926.4388,75.8693,122.7826,111.3129
2018-04-10,112.9862,-1719.5020,62.4646,122.8016,110.8081
2018-04-09,112.9512,-1870.6561,45.4160,122.8198,110.6533
2018-04-06,113.0563,-1471.3314,37.6521,122.8960,110.8524
2018-04-05,113.3910,-168.2418,31.8376,122.9879,111.2766
2018-04-04,113.9920,-212.1911,24.4268,123.1165,111.8686
2018-04-03,114.5919,-272.4694,16.1830,123.2465,112.5377
2018-04-02,115.1637,-359.2674,6.8303,123.3778,113.2682
2018-03-29,115.6791,-491.6032,-3.8864,123.5104,114.0360
2018-03-28,116.0914,-705.8456,-17.3716,123.6443,114.8076
2018-03-27,116.3827,-1072.6946,-34.3968,123.7796,115.5425
2018-03-26,116.6692,-2155.7266,298.0562,123.9101,116.1978
2018-03-23,117.0207,-4324.0878,276.3215,124.0395,116.7392
2018-03-22,117.4173,-5325.3957,247.0453,124.1733,117.1277
2018-03-21,117.8566,-5865.5049,172.0872,124.2745,117.3420
2018-03-20,118.2611,-5882.3263,126.2213,124.3768,117.4322
2018-03-19,118.5827,-4616.2617,100.6529,124.4750,117.3886
2018-03-16,118.7943,-3611.5834,69.5343,124.5425,117.2438
2018-03-15,118.8783,-353.1290,51.0422,124.6132,117.0822
2018-03-14,118.9029,-416.0089,22.8110,124.6669,116.9304
2018-03-13,118.9337,-477.2688,-3.7295,124.7211,116.8547
2018-03-12,118.9800,-520.9556,-26.9323,124.7759,116.8810
2018-03-09,119.1407,-511.9776,-40.2717,124.8342,117.0313
2018-03-08,119.4100,-376.2587,308.3988,124.8876,117.3157
2018-03-07,119.8036,-277.4437,-30.4033,124.9452,117.7345
2018-03-06,120.3491,-230.1307,53.3930,125.0431,118.2259
2018-03-05,120.8599,-63.3365,70.1424,125.1420,118.6631
2018-03-02,121.3208,358.4575,76.3845,125.2419,119.0111
2018-03-01,121.8724,1309.8520,70.7499,125.3362,119.2447
2018-02-28,122.2715,3344.4050,70.0789,125.4314,119.3665
2018-02-27,122.7027,7574.5556,60.2597,125.4968,119.4015
2018-02-26,122.9771,7152.6891,56.4494,125.5548,119.4481
2018-02-23,123.3119,7715.4179,45.4931,125.5911,119.5707
2018-02-22,123.5571,7376.4400,40.6492,125.6278,119.8526
2018-02-21,123.9333,4908.6182,30.1973,125.6668,120.3195
2018-02-20,124.2992,5423.1388,25.4007,125.7141,120.9808
2018-02-16,124.8303,5039.3804,16.4924,125.7643,121.8238
2018-02-15,125.3005,2981.4422,12.0112,125.8326,122.8293
2018-02-14,125.8593,3579.0505,6.8947,125.8941,123.9491
2018-02-13,126.5947,4244.5261,-2.6061,125.9535,125.1741
2018-02-12,127.2383,4928.0163,-8.0361,126.0237,126.4592
2018-02-09,127.9454,5503.6554,-14.7385,126.0827,127.7215
2018-02-08,128.7312,5250.6276,-28.1777,126.1745,128.8928
2018-02-07,129.2211,3863.5313,312.0516,126.2263,129.8433
